Lavender Magazine,lavendermagazine.com,left,,,,,,
Lawfare Blog,lawfareblog.com,left_center,,,,,,
Law Newz,lawnewz.com,left_center,,,,,,
Learn Liberty,learnliberty.org,right_center,,,,,,
Learn Progress,learnprogress.org,questionable,some fake stories,fake,bias,,,"Scottsdale, Ariz. **"
Left Action,leftaction.com,left,,,,,,
Left Foot Forward,leftfootforward.org,left,,,,,,
Left Justified,leftjustified.com,left_center,,,,,,
Left Over Rights,leftoverrights.com,left,,,,,,
LeftScoop,leftscoop.com,left,,,,,,
Left Side of History,leftsideofhistory.com,left,,,,,,
Legal Insurrection,legalinsurrection.com,right,,,,,,
Citizens for Legitimate Government,legitgov.org,left_center,,,,,,
Lethbridge Herald,lethbridgeherald.com,left_center,,,,,,
Lew Rockwell,lewrockwell.com,questionable,,bias,unreliable,political,,
Lexington Institute,lexingtoninstitute.org,right_center,,,,,,
London Free Press,lfpress.com,right_center,,,,,,
LGBTQ Nation,lgbtqnation.com,left,,,,,,
Liberal America,liberalamerica.org,left,,clickbait,bias,,,
liberalbias,liberalbias.com,,,satire,,,,
Liberal Darkness,liberaldarkness.com,satire,,satire,fake,,,
Liberal Plug,liberalplug.com,questionable,fake news,fake,,,,"Scottsdale, Ariz. **"
Liberal Society,liberalsociety.com,questionable,,,,,,
Liberty Courier,liberty-courier.com,questionable,fake news,,,,,"Orem, Utah~"
Liberty Alliance,libertyalliance.com,right,fake news,fake,,,,"Dallas, Ga. "
libertyblitzkrieg,libertyblitzkrieg.com,,,fake,,,,
Liberty Brief,libertybrief.com,questionable,,,,,,
libertyfederation,libertyfederation.com,,,hate,,,,
Liberty Hangout,libertyhangout.org,right,,,,,,
libertymovementradio,libertymovementradio.com,,,conspiracy,,,,
Liberty News,libertynews.com,right,,unreliable,bias,,,
LibertyTalk.FM,libertytalk.fm,right,,conspiracy,,,,
Liberty Unyielding,libertyunyielding.com,right,,bias,,,,
Liberty Videos,libertyvideos.org,pseudoscience,,conspiracy,,,,
Liberty Viral,libertyviral.com,right_center,,,,,,
Liberty Writers News,libertywritersnews.com,questionable,,clickbait,bias,unreliable,,
lifeandabout,lifeandabout.com,,,bias,,,,
Life News,lifenews.com,right,,bias,clickbait,,,
lifeprevention,lifeprevention.com,,,junksci,,,,
Life Site News,lifesitenews.com,right,,clickbait,bias,,,
LifeZette,lifezette.com,right,,clickbait,,,,
ListVerse,listverse.com,least_biased,,,,,,
Little Green Footballs.,littlegreenfootballs.com,left,,,,,,
Live Action,liveaction.org,pseudoscience,,,,,,
Liberation News,liveactionnews.org,left,,bias,,,,
Liveleak,liveleak.com,left_center,,,,,,
Live Science,livescience.com,pro_science,,,,,,
livevote,livevote.com,,,clickbait,,,,
Living Resistance,livingresistance.com,pseudoscience,,,,,,
Living Whole,livingwhole.org,pseudoscience,,,,,,
local31news,local31news.com,,imposter site,fake,,,,"Scottsdale, Ariz. **"
The Journal News,lohud.com,left_center,,,,,,
LoonWatch,loonwatch.com,questionable,,,,,,
Louder with Crowder,louderwithcrowder.com,right,,,,,,
lovethispic,lovethispic.com,,,clickbait,junksci,,,
Lozier Institute,lozierinstitute.org,pseudoscience,,,,,,
lushforlife,lushforlife.com,,,satire,,,,
Mackinac Center for Public Policy,mackinac.org,right_center,,,,,,
mad-yet.blogspot,mad-yet.blogspot.com,,,unreliable,,,"links to real news stories, but also some questionable/decontextualized images",
madpatriots,madpatriots.com,,,unreliable,clickbait,,,
Mad World News,madworldnews.com,questionable,fake news,unreliable,clickbait,,,"Scottsdale, Ariz. **"
magafeed,magafeed.com,,,rumor,bias,fake,"""god/emperor"" category for trump",
maganews,maganews.co,,,fake,,,,
majorthoughts,majorthoughts.com,,fake news,fake,,,,"Sunrise, Fla. "
makeamericagreattoday,makeamericagreattoday.com,,,bias,fake,,,
Manhattan Institute for Policy Research,manhattan-institute.org,right_center,,,,,,
Maplight,maplight.org,least_biased,,,,,,
MarketWatch,marketwatch.com,least_biased,,,,,,
Mashable,mashable.com,left,,,,,,
Mayo Clinic,mayoclinic.org,pro_science,,,,,,
McClatchyDC,mcclatchydc.com,least_biased,,,,,,
Mean Left Hook,meanlefthook.com,left,,bias,clickbait,,,
Media Fact Watch,mediafactwatch.com,pseudoscience,,,,,,
Mediaite,mediaite.com,left,,,,,,
mediamass,mediamass.net,,,fake,,,,
Media Matters,mediamatters.org,left,,,,,,
Media Zone,mediazone.news,questionable,,,,,,
mediazone.news,mediazone.news,,,rumor,unreliable,,,
MedicalXPress,medicalxpress.com,pro_science,,,,,,
Medium,medium.com,left_center,,,,,,
megafreshnews,megafreshnews.com,,,rumor,,,,
megynkelly.us,megynkelly.us,,,fake,,,,
Mental Floss,mentalfloss.com,least_biased,,,,,,
mentor2day,mentor2day.com,,some fake stories,fake,,,,"Scottsdale, Ariz. **"
Mercola,mercola.com,pseudoscience,,,,,,
San Jose Mercury News,mercurynews.com,left_center,,,,,,
Merry Jane,merryjane.com,left,,,,,,
Metabunk,metabunk.org,least_biased,,,,,,
Metro UK,metro.co.uk,left_center,,,,,,
Metro,metro.us,left_center,,,,,,
metropolitanworlds,metropolitanworlds.com,,fake news,fake,,,,"Accra, Ghana"
Mexico Daily News,mexiconewsdaily.com,left_center,,,,,,
Miami Herald,miamiherald.com,left_center,,,,,,
Miami New Times,miaminewtimes.com,left,,,,,,
Mic,mic.com,left_center,,,,,,
Middle East Monitor,middleeastmonitor.com,left,,,,,,
Military Times,militarytimes.com,right_center,,,,,,
militianews,militianews.com,,,conspiracy,bias,hate,,
Mint Press News,mintpressnews.com,left_center,,political,,,legit source form a political perspective,
Daily Mirror,mirror.co.uk,left,,,,,,
Mises Daily,mises.org,right_center,,,,,,
mississippiherald,mississippiherald.com,,imposter site,,,,,"Toronto, Canada !!!"
Grand Rapids Press,mlive.com/grand-rapids/#/0,right_center,,,,,,
Modern Alternative Mama,modernalternativemama.com,pseudoscience,,,,,,
Modern Liberals,modernliberals.com,left,,,,,,
Molon Labe Media,molonlabemedia.com,questionable,,bias,conspiracy,,,
Mondoweiss,mondoweiss.net,left,,,,,,
Monthly Review,monthlyreview.org,left_center,,,,,,
Montreal Gazette,montrealgazette.com,left_center,,,,,,
moonofalabama,moonofalabama.org,,,bias,,,,
Morning Consult,morningconsult.com,left_center,,,,,,
Morning Ledger,morningledger.com,pseudoscience,,unreliable,conspiracy,,,
morningnewsusa,morningnewsusa.com,,,unreliable,,,"stories seem to originate from real news, but are somewhat clickbait-y and sources are not cited",
The Morning Star,morningstaronline.co.uk,left,,,,,,
Mother Jones,motherjones.com,left,,,,,,
Moving Left,movingleft.com,questionable,,,,,,
mpidailymagazine,mpidailymagazine.com,,,fake,bias,,,
Media Research Center,mrc.org,right,,,,,,
mrc,mrc.org,,,political,bias,,,
Mr. Conservative (MRC),mrcblog.com,questionable,,,,,,
mrconservative,mrconservative.com,,,fake,satire,,,
Ms. (Magazine),msmagazine.com,left,,,,,,
MSN,msn.com,left_center,,,,,,
MSNBC,msnbc.com,left,,,,,,
msnbc.website,msnbc.website,,,fake,,,,
myfreshnews,myfreshnews.com,,,fake,bias,,found linked from iwanttoexplore.com,
San Antonio Express-News,mysanantonio.com,left_center,,,,,,
MyZoneToday,myzonetoday.com,questionable,,fake,bias,,,
nahadaily,nahadaily.com,,,satire,,,,
Naked Capitalism,nakedcapitalism.com,right_center,,political,,,"commentary on finance, economics, politics and power",
Nap-Sack,nap-sack.org,left,,,,,,
NASA,nasa.gov,pro_science,,,,,,
nasamoonhoax,nasamoonhoax.com,,,conspiracy,,,,
National Academy of Sciences (NAS),nationalacademyofsciences.org,pro_science,,,,,,
National Geographic,nationalgeographic.com,pro_science,,,,,,
National Interest,nationalinterest.org,right_center,,,,,,
National Journal,nationaljournal.com,least_biased,,,,,,
The National Memo,nationalmemo.com,left,,,,,,
National Observer (Canada),nationalobserver.com,left_center,,,,,,
National Post,nationalpost.com/index.html,right_center,,,,,,
National Report,nationalreport.net,satire,parody site,satire,fake,,,"Scottsdale, Ariz. **"
National Review,nationalreview.com,right,,political,,,,
nationalufocenter,nationalufocenter.com,,,conspiracy,,,,
nationindistress.weebly,nationindistress.weebly.com,,,conspiracy,,,,
The Nation Institute,nationinstitute.org,left_center,,,,,,
Nation of Change,nationofchange.org,left,,,,,,
Nation One News,nationonenews.com,questionable,,fake,conspiracy,,,
nativeamericans.us,nativeamericans.us,,some fake stories,,,,,"Cary, N.C."
Natural Awakenings Magazine,naturalawakeningsmag.com,pseudoscience,,,,,,
naturalblaze,naturalblaze.com,,,junksci,conspiracy,,,
Natural Cures,naturalcures.com,pseudoscience,,,,,,
Natural Cures Not Medicine,naturalcuresnotmedicine.info,pseudoscience,,,,,,
Natural News,naturalnews.com,pseudoscience,,junksci,conspiracy,,,
naturalnewsblogs,naturalnewsblogs.com,,,junksci,,,,
Nature,nature.com/nature/index.html,pro_science,,,,,,
Nautilus Magazine,nautil.us,pro_science,,,,,,
NBC.com.co,nbc.com.co,questionable,imposter site,fake,,,,"Phoenix, Ariz."
NBC News,nbcnews.com,left_center,,,,,,
National Bureau of Economic Research (NBER),nber.org,least_biased,,,,,,
PubMed,ncbi.nlm.nih.gov/pubmed,pro_science,,,,,,
NC Policy Watch,ncpolicywatch.com,left_center,,,,,,
ncscooper,ncscooper.com,,,satire,,,,
Nevada County Scooper,ncscooper.com,satire,,,,,,
National Center for Science Education (NCSE),ncse.com,pro_science,,,,,,
Neon Nettle,neonnettle.com,pseudoscience,fake news,conspiracy,fake,bias,,"Toronto, Canada !!!"
nephef,nephef.com,,fake news,fake,,,,"Panama, Pa.*"
Neuroscience News,neurosciencenews.com,pro_science,,,,,,
Nevo News,nevo.news,questionable,,unreliable,bias,,,
New American News,newamericannews.com,pseudoscience,,,,,,
New Century Times,newcenturytimes.com,questionable,,unreliable,bias,,,
newcoldwar,newcoldwar.org,,,political,,,"contains statement that site authors are ""independent, but not non-partisan"" (anti-war (Ukraine))",
New Internationalist,newint.org,left,,,,,,
New Left Review,newleftreview.org,left_center,,,,,,
New Matilda,newmatilda.com,left_center,,,,,,
New Moderate,newmoderate.com,left_center,,,,,,
New Nation News,newnation.org,questionable,,,,,,
The New Observer,newobserveronline.com,questionable,,,,,,
New Politics Magazine,newpol.org,left,,,,,,
New Politics Today,newpoliticstoday.com,questionable,fake news,fake,,,,"Kumanovo, Macedonia"
New Republic,newrepublic.com,left,,,,,,
New Revolution Now,newrevolutionnow.org,right,,,,,,
New Roman Times,newromantimes.com,satire,,,,,,
Reference News (Xinhua),news.cn/english,least_biased,,,,,,
News.com.au,news.com.au,left_center,,,,,,
Grabien News,news.grabien.com/index.php,least_biased,,,,,,
Groopspeak,news.groopspeak.com,left,,,,,,
Harvard Gazette,news.harvard.edu/gazette,least_biased,,,,,,
Sky News,news.sky.com,left_center,,,,,,
Thomson Reuters Foundation,news.trust.org,left_center,,,,,,
News24 (South Africa),news24.com,least_biased,,,,,,
news4ktla,news4ktla.com,,imposter site,fake,satire,,,"Scottsdale, Ariz. **"
News and Guts,newsandgutsmedia.com,left_center,,,,,,
newsbbc,newsbbc.net,,,fake,,,,
newsbreakers,newsbreakers.org,,,satire,,,,
newsbreakingspipe,newsbreakingspipe.com,,fake news,,,,,"Limassol, Cyprus"
NewsBreaksHere,newsbreakshere.com,questionable,fake news,fake,,,,"Chesterbrook, Pa.^"
newsbysquad,newsbysquad.com,,fake news,fake,,,,"Panama, Pa. *"
News Chicken,newschicken.com,questionable,,,,,,
New Scientist,newscientist.com,pro_science,,,,,,
newsdaily12,newsdaily12.com,,imposter site,fake,,,,"Scottsdale, Ariz. **"
Newsday,newsday.com,left_center,,,,,,
Newsela,newsela.com,least_biased,,,,,,
NewsExaminer.net,newsexaminer.net,questionable,fake news,fake,satire, ,,"Nobby Beach, Australia !!"
newsfrompolitics,newsfrompolitics.com,,,fake,,,,
News Heist,newsheist.com,right_center,,,,,,
NewsHounds,newshounds.us,left,,,,,,
NewsInsideOut.com,newsinsideout.com,pseudoscience,,,,,,
The Hindu,newsite.thehindu.com,left_center,,,,,,
newsjustforyou1.blogspot,newsjustforyou1.blogspot.com,,fake news,,,,,"Mountain View, Calif."
newsleak,newsleak.co,,fake news,fake,,,,"Tblisi, Georgia"
Newslo,newslo.com,satire,parody site,fake,,,redirects to http://politicops.com/ (12/2),"Thessaloniki, Greece"
NewsLogue,newslogue.com,left,,bias,fake,,,
Newsmax,newsmax.com,right,,unreliable,bias,,,
News Mutiny,newsmutiny.com,satire,,satire,fake,,,
newsninja2012,newsninja2012.com,,,bias, ,,,
NewsNow (UK),newsnow.co.uk/h,least_biased,,,,,,
Raleigh News & Observer,newsobserver.com,left_center,,,,,,
NewsOne,newsone.com,left_center,,,,,,
News Rescue,newsrescue.com,right_center,,,,,,
News Target,newstarget.com,pseudoscience,,conspiracy,,,,
New Statesman,newstatesman.com,left,,,,,,
News Thump,newsthump.com,satire,,satire,,,site contains satire disclaimer,
newstoad,newstoad.net,,,satire,,,Tagline: The news they don't want you to hear. Because it isn't true.,
newswatch28,newswatch28.com,,,fake,,,,
newswatch33,newswatch33.com,,,fake,,,,
Newsweek,newsweek.com,left_center,,,,,,
newswire-24,newswire-24.com,,,rumor,unreliable,,,
News With Views,newswithviews.com,questionable,,fake,conspiracy,,,
Newsy,newsy.com,left_center,,,,,,
New Yorker,newyorker.com,left,,,,,,
newyorker.com/humor,newyorker.com/humor,,,satire,,,,
newzmagazine,newzmagazine.com,,fake news,,,,,"Scottsdale, Ariz. **"
Next Avenue,nextavenue.org,least_biased,,,,,,
NextGov,nextgov.com,least_biased,,,,,,
Next News Network,nextnewsnetwork.com,right,,,,,,
National Institutes of Health,nih.gov,pro_science,,,,,,
Star-Ledger,nj.com/starledger,left_center,,,,,,
NoDisInfo,nodisinfo.com,pseudoscience,,conspiracy,unreliable,,,
No Labels,nolabels.org,least_biased,,,,,,
nomorefakenews,nomorefakenews.com,,,conspiracy,,,,
northcrane,northcrane.com,,,unreliable,,,,
Nos Comunicamos,noscomunicamos.com,questionable,,,,,,
Not Allowed To,notallowedto.com,satire,fake news,clickbait,fake,,,https://www.whois.com/whois/notallowedto.com
Novinite,novinite.com,least_biased,,,,,,
Now8News,now8news.com,satire,imposter site,fake,,,,"Scottsdale, Ariz. **"
Now the End Begins,nowtheendbegins.com,pseudoscience,,conspiracy,,,,
NowThis News,nowthisnews.com,left,,,,,,
National Policy Institute,npiamerica.org,questionable,,,,,,
npiamerica,npiamerica.org,,,hate,bias,,white supremacist think tank,
NPR,npr.org/sections/news,left_center,,,,,,
Numbers USA,numbersusa.com,right,,,,,,
nutritionalanarchy,nutritionalanarchy.com,,,unreliable,,,,
nutritionfacts,nutritionfacts.org,,,reliable,,,"I read through several articles and the sources cited, and appears ok (maybe sometimes a little sensational... so if anyone has specific knowledge of this site and/or good examples of problems, feel free to link them here)",
New York Daily News,nydailynews.com,left_center,,,,,,
New York Magazine,nymag.com,left,,,,,,
nymeta,nymeta.co,,,clickbait,satire,,Entertainment website ,
New York Post,nypost.com,right_center,,,,,,
New York Times,nytimes.com,left_center,,,,,,
oann,oann.com,,,political,reliable,,,
One America News Network,oann.com,right,,,,,,
objectiveministries,objectiveministries.org,,,satire,,,,
The Observatory,observatory.journalism.wisc.edu,least_biased,,,,,,
New York Observer,observer.com,right,,,,,,
observer,observer.com,,,political,,,"vacillates between some pieces that are ""bias"" and others that are ""reliable""",
occupy,occupy.com,,,political,,,,
Occupy Democrats,occupydemocrats.com,questionable,fake news,clickbait,bias,unreliable,,"Langhorne, Pa. "
occupyliberals,occupyliberals.com,,,bias,clickbait,,,
Orange County Register,ocregister.com,right_center,,,,,,
off-guardian,off-guardian.org,,,bias,conspiracy,,,
oftwominds,oftwominds.com,,,bias,conspiracy,,,
Akron Beacon Journal,ohio.com,left_center,,,,,,
oilgeopolitics,oilgeopolitics.net,,,conspiracy,,,,
Oil Price,oilprice.com,right_center,,,,,,
The Oklahoman,oklahoman.com/live,right_center,,,,,,
Omaha World Herald,omaha.com,right_center,,,,,,
OneNewsNow,onenewsnow.com,right,,,,,,
onepoliticalplaza,onepoliticalplaza.com,,fake news,fake,,,,"Miami, Fla.^^^"
Online Conservative Press,onlineconservativepress.com,questionable,,fake,conspiracy,bias,,
Political Psychology Journal,onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9221,pro_science,,,,,,
OpEdNews (OEN),opednews.com,left,,,,,,
openDemocracy,opendemocracy.net,left_center,,,,,,
openmagazines,openmagazines.com,,fake news,fake,,,,"Scottsdale, Ariz. **"
openmindmagazine,openmindmagazine.com,,,bias,conspiracy,,,
Center For Responsive Politics,opensecrets.org,least_biased,,,,,,
Open the Government,openthegovernment.org,least_biased,,,,,,
Opposing Views,opposingviews.com,left_center,,,,,,
Opposition Report,oppositionreport.com,questionable,,,,,,
Oregonian,oregonlive.com/#/0,right_center,,,,,,
orientalreview,orientalreview.org,,,bias,conspiracy,,,
Orlando Sentinel,orlandosentinel.com,right_center,,,,,,
other98,other98.com,,,clickbait,bias,unreliable,,
Our Eye on Islam,oureyeonislam.com,questionable,,,,,,
The Out and Abouter,outabouter.com,satire,,,,,,
The Outlook (Monmouth University),outlook.monmouth.edu,least_biased,,,,,,
Overpasses for America,overpassesforamerica.com,questionable,,,,,,
Ozy Media,ozy.com,left_center,,,,,,
Pacific Research Institute,pacificresearch.org/home,right_center,,,,,,
Pak Alert Press,pakalertpress.com,pseudoscience,,fake,,,,
Palmer Report,palmerreport.com,left,,bias,,,,
pamelageller,pamelageller.com,,,conspiracy,fake,bias,,
PanAm Post,panampost.com,left_center,,,,,,
Paste Magazine,pastemagazine.com,left,,,,,,
patdollar,patdollar.com,,,bias,clickbait,,,
Patheos,patheos.com,least_biased,,,,,,
patriotchronicle,patriotchronicle.com,,,bias,clickbait,,,
Patriot Fires,patriotfires.com,questionable,,,,,,
Patriot Hangout,patriothangout.com,questionable,,,,,,
Patriotic Viral News,patrioticviralnews.com,questionable,,,,,,
patriotnewsdaily,patriotnewsdaily.com,,,satire,,,,
The Patriot Post,patriotpost.us,right,,,,,,
patriotrising,patriotrising.com,,,bias,conspiracy,,,
Patriot Update,patriotupdate.com,questionable,,bias,conspiracy,,,
paulcraigroberts,paulcraigroberts.org,,,bias,conspiracy,,ex: http://www.paulcraigroberts.org/2016/12/10/has-liberty-departed-from-america-paul-craig-roberts/ ,
PBS News Hour,pbs.org/newshour,left_center,,,,,,
The Press-Enterprise,pe.com,right_center,,,,,,
Peninsula Daily News,peninsuladailynews.com,right_center,,,,,,
The Patriot-News,pennlive.com,left_center,,,,,,
People Magazine,people.com/politics,left,,,,,,
Personal Liberty,personalliberty.com,questionable,,,,,,
Pew Research,pewresearch.org,least_biased,,,,,,
Peterson Foundation,pgpf.org,least_biased,,,,,,
Philadelphia Inquirer,philly.com/inquirer,left_center,,,,,,
The Phnom Penh Post,phnompenhpost.com,least_biased,,,,,,
Phys.org,phys.org,pro_science,,,,,,
Pink News,pinknews.co.uk/home,left,,,,,,
Places Journal,placesjournal.org,least_biased,,,,,,
platosguns,platosguns.com,,,bias,conspiracy,bias,,
Plymouth Patriot Post,plymouthpatriotpost.com,questionable,,,,,,
PM Nightly News,pmnightlynews.com,questionable,,,,,,
Proceedings of the National Academy of Sciences of the United States of America (PNAS),pnas.org,pro_science,,,,,,
Political Blind Spot,politicalblindspot.com,pseudoscience,,conspiracy,junksci,,ex: vaccines are a way for the CIA to spy on us,
Political Critique,politicalcritique.org,left_center,,,,,,
politicalcult,politicalcult.com,,,bias,clickbait,conspiracy,,
Political Ears,politicalears.com,questionable,,unreliable,clickbait,,,
The Political Garbage Chute,politicalgarbagechute.com,satire,,,,,,
politicalo,politicalo.com,,parody site,fake, ,,,"Jerusalem, Israel"
politicalsitenews,politicalsitenews.com,,,fake,,, ,
Political Storm,politicalstorm.com,least_biased,,,,,,
Political Updater,politicalupdator.com,left,,fake,clickbait,bias,,
politicass,politicass.com,,parody site,,,,,"Jerusalem, Israel"
Politichicks,politichicks.com,right,,,,,,
Politico,politico.com,left_center,,,,,,
Politico Info,politicoinfo.com,questionable,,,,,,
politicono,politicono.com,,parody site,fake,,,,"Jerusalem, Israel"
politicops,politicops.com,,parody site,satire,fake,,redirects to Newslo,"Jerusalem, Israel"
politicot,politicot.com,,parody site,satire,fake,,redirects to Newslo,"Jerusalem, Israel"
politicsintheusa,politicsintheusa.com,,,unreliable,bias,,,
Politics That Work,politicsthatwork.com,left_center,,,,,,
politicsusanews,politicsusanews.com,,fake news,fake,,,,"Panama, Pa.*"
Politicususa,politicususa.com,left,,clickbait,unreliable,,,
Politifact,politifact.com,least_biased,,,,,,
pollhype,pollhype.com,,,rumor ,clickbait,bias,,
Polygraph.info,polygraph.info,least_biased,,,,,,
Popular Science,popsci.com,pro_science,,,,,,
Popular Mechanics,popularmechanics.com,pro_science,,,,,,
Pittsburgh Post-Gazette,post-gazette.com,left_center,,,,,,
Post-Bulletin,postbulletin.com,right_center,,,,,,
Power Line,powerlineblog.com,right,,,,,,
powerpoliticians,powerpoliticians.com,,,unreliable,,,,
Poynter Institute,poynter.org,least_biased,,,,,,
pravda.ru,pravda.ru,,,bias,rumor,conspiracy,,
Pravda Report,pravdareport.com,left,,bias,rumor,conspiracy,redirects to pravda.ru,
prepperwebsite,prepperwebsite.com,,,conspiracy,fake,,,
president45donaldtrump,president45donaldtrump.com,,fake news,fake,,,,"Burlington, Mass. ~"
presidentialvoting2016,presidentialvoting2016.com,,,political,bias,unreliable,,
Portland Press-Herald,pressherald.com,left_center,,,,,,
Press Progress,pressprogress.ca,left,,,,,,
Press TV,presstv.com,left_center,,bias,unreliable,,,
presstv.ir,presstv.ir,,,bias,unreliable,,redirects to presstv.com,
Public Radio International (PRI),pri.org,left_center,,,,,,
Global Post,pri.org/programs/globalpost,left_center,,,,,,
Prison Planet,prisonplanet.com,pseudoscience,,conspiracy,,,,
Private Eye,private-eye.co.uk,satire,,,,,,
Prntly,prntly.com,questionable,fake news,fake,,,,"Nobby Beach, Australia !!"
Pro-America News,proamericanews.com,questionable,,fake,,,,
The Progressive,progressive.org,left,,,,,,
Progress Tribune,progresstribune.com,questionable,,,,,,
Project Veritas,projectveritas.com,right,,bias,unreliable,political,,
Prophecy Today,prophecytoday.com,pseudoscience,,,,,,
Prop or Not,propornot.com/p/home.html,pseudoscience,,,,,,
Propublica,propublica.org,left_center,,,,,,
The American Prospect,prospect.org,left,,,,,,
Prospect Magazine,prospectmagazine.co.uk,left_center,,,,,,
Proud Patriots,proud-patriots.com,questionable,,,,,,
proudcons,proudcons.com,,,fake,bias,,,
Proud Democrat,proudemocrat.com,left,,political,,,,
Proud Leader,proudleader.com,questionable,fake news,,,,,"North Waterboro, Me."
Public Religion Research Institute (PRRI),prri.org,least_biased,,,,,,
Psychology Today,psychologytoday.com,pro_science,,,,,,
Psypost,psypost.org,pro_science,,,,,,
World Meteorological Organization,public.wmo.int,pro_science,,,,,,
Center For Public Integrity,publicintegrity.org,least_biased,,,,,,
Public Interest Legal Foundation,publicinterestlegal.org,right_center,,,,,,
Public Policy Polling (PPP),publicpolicypolling.com,least_biased,,,,,,
PunchingBag Post,punchingbagpost.com,right_center,,,,,,
PutinTrump.org,putintrump.org,left_center,,,,,,
QPolitical,qpolitical.com,questionable,,bias,clickbait,junksci,,
Quackwatch,quackwatch.org,pro_science,,,,,,
Quartz,qz.com,left_center,,,,,,
Rabble.ca,rabble.ca,left,,,,,,
Rappler,rappler.com,left,,,,,,
Rare,rare.com,right_center,,,,,,
RationalWiki,rationalwiki.org/wiki/Main_Page,left_center,,,,,,
rawforbeauty,rawforbeauty.com,,,junksci,,,,
Raw Progressive,rawprogressive.com,left,,,,,,
Raw Story,rawstory.com,left,,political,clickbait,,,
React 365,react365.com,questionable,,fake,,,fake news generator for pranking friends,
readconservatives.news,readconservatives.news,,fake news,bias,fake,clickbait,,"Kirkland, Wash.***"
Reagan Coalition,reagancoalition.com,questionable,,bias,fake,clickbait,,
Real Clear Defense,realcleardefense.com,right_center,,,,,,
Real Clear Investigations,realclearinvestigations.com,right_center,,,,,,
Real Clear Politics,realclearpolitics.com,right_center,,,,,,
Real Clear Science,realclearscience.com,pro_science,,,,,,
RealFarmacy,realfarmacy.com,pseudoscience,,junksci,conspiracy,,,
Real Jew News,realjewnews.com,pseudoscience,,,,,,
Real News Right Now,realnewsrightnow.com,satire,parody site,fake,satire,,,"Los Angeles, Calif."
realplanetnews,realplanetnews.com,,,junksci,,,,
Real Time Politics,realtimepolitics.com,questionable,,bias,unreliable,,,
Reason,reason.com,right_center,,,,,,
Red Alert Politics,redalertpolitics.com,right,,,,,,
Red Country,redcountry.us,questionable,fake news,fake,,,,"Veles, Macedonia"
Red Flag News,redflagnews.com,right,,bias,conspiracy,unreliable,,
redinfo.us,redinfo.us,,fake news,,,,,"Veles, Macedonia"
RedOrbit,redorbit.com,pro_science,,,,,,
Redoubt News,redoubtnews.com,pseudoscience,,,,,,
Red People,redpeople.us,questionable,,,,,,
Red Pepper,redpepper.org.uk,left,,,,,,
Red Rock Daily News,redrockdaily.com,questionable,,,,,,
redrocktribune,redrocktribune.com,,imposter site,fake,,,,"Scottsdale, Ariz. **"
Red State,redstate.com,right,,political,clickbait,,,
Red State Watcher,redstatewatcher.com,right,,bias,clickbait,,,
Reductress,reductress.com,satire,,satire,,,,
"Red, White and Right",redwhiteandright.com,questionable,,,,,,
Reflection of Mind,reflectionofmind.org,pseudoscience,,,,,,
regated,regated.com,,,bias,,,,
Regated News,regated.com,right,,,,,,
religionlo,religionlo.com,,parody site,satire,,,,"Jerusalem, Israel"
religionmind,religionmind.com,,fake news,fake,,,,"Balangoda, Sri Lanka"
remedydaily,remedydaily.com,,,clickbait, ,,,
Rense,rense.com,pseudoscience,,conspiracy,junksci,,,
Waterbury Republican-American,rep-am.com,right_center,,,,,,
Reporters Lab,reporterslab.org,least_biased,,,,,,
Represent.us,represent.us,least_biased,,,,,,
International Rescue Committee,rescue.org,least_biased,,,,,,
Resistance Media,resistancemedia.org,right,,,,,,
Natural Resource Governance Institute,resourcegovernance.org,left_center,,,,,,
Institute for Responsible Technology,responsibletechnology.org,pseudoscience,,,,,,
responsibletechnology,responsibletechnology.org,,,junksci,,,,
Retraction Watch,retractionwatch.com,pro_science,,,,,,
Return of Kings,returnofkings.com,questionable,,hate,,,,
Reuters,reuters.com,least_biased,,,,,,
Revcom.us,revcom.us,left,,,,,,
Reverb Press,reverbpress.com,left,,,,,,
Las Vegas Review Journal,reviewjournal.com,right_center,,,,,,
Revolution News,revolution-news.com,left,,,,,,
revolutions2040,revolutions2040.com,,,junksci,clickbait,,,
Rewire,rewire.news,left,,,,,,
Radio Free Asia,rfa.org/english,left_center,,,,,,
rhotv,rhotv.com,,,fake,,,,
Richmond Times-Dispatch,richmond.com,right_center,,,,,,
Constitution Rising,rickwells.us,questionable,,,,,,
rickwells.us,rickwells.us,,,fake,conspiracy,,,
rightalert,rightalert.com,,,bias,unreliable,,,
Right Journalist,rightjournalist.com,questionable,,,,,,
Right Side News,rightsidenews.com,questionable,,,,,,
Right Smarts,rightsmarts.com,questionable,,,,,,
Right Wing News,rightwingnews.com,questionable,,bias,unreliable,,,
Right Wing Watch,rightwingwatch.org,left,,,,,,
Rile News,rilenews.com,satire,,fake,satire,,,
rinf,rinf.com,,,political,,,,
RiverBender.com,riverbender.com,least_biased,,,,,,
Roanoke Times,roanoke.com,left_center,,,,,,
Rock City Times,rockcitytimes.com,satire,,satire,,,,
rogue-nation3,rogue-nation3.com,,fake news,fake,,,,"Quebec, Canada"
Roll Call,rollcall.com,least_biased,,,,,,
Rolling Stone,rollingstone.com,left_center,,,,,,
The Ron Paul Institute,ronpaulinstitute.org,right,,political,,,,
